TRAFFIC_DATE,TRAFFIC_TIME,BOROUGH,ZIP_CODE,LATITUDE,LONGITUDE,LOCATION,ON_STREET_NAME,CROSS_STREET_NAME,OFF_STREET_NAME,CONTRIBUTING_FACTOR_VEHICLE,REFERENCE_ID,TRAFFIC_VEHICLE_TYPE_CODE 1,TRAFFIC_VEHICLE_TYPE_CODE2,Junction,Label,Results
12-08-20,19:15:00,,,40.696198,-73.98869,POINT (-73.98869 40.696198),TILLARY STREET,,,Driver Inattention/Distraction,4338007,Station Wagon/Sport Utility Vehicle,,2,1,1
12-08-20,20:10:00,BRONX,10460.0,40.83613,-73.88987,POINT (-73.88987 40.83613),EAST 173 STREET,BOSTON ROAD,,Unspecified,4338246,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,3,0,0
12-08-20,16:47:00,,,40.817875,-73.89333,POINT (-73.89333 40.817875),BRUCKNER BOULEVARD,,,Unspecified,4337802,Tractor Truck Diesel,Station Wagon/Sport Utility Vehicle,1,0,0
12-08-20,1:15:00,,,40.792187,-73.9382,POINT (-73.9382 40.792187),EAST 110 STREET,,,Outside Car Distraction,4337476,Flat Bed,Sedan,2,1,1
12-08-20,9:15:00,QUEENS,11102.0,40.77368,-73.93611,POINT (-73.93611 40.77368),,,2-10 ASTORIA BOULEVARD,Unspecified,4337655,Station Wagon/Sport Utility Vehicle,,1,1,1
12-08-20,18:35:00,BROOKLYN,11213.0,40.677868,-73.93742,POINT (-73.93742 40.677868),,,1545 ATLANTIC AVENUE,Unspecified,4338697,Sedan,,3,0,0
12-08-20,3:45:00,QUEENS,11418.0,40.696865,-73.83717,POINT (-73.83717 40.696865),JAMAICA AVENUE,111 STREET,,Driver Inattention/Distraction,4338089,E-Bike,,4,1,1
12-08-20,0:50:00,,,40.666374,-73.88321,POINT (-73.88321 40.666374),LIVONIA AVENUE,,,Unspecified,4337971,Sedan,Sedan,1,0,0
12-08-20,11:56:00,MANHATTAN,10024.0,40.779995,-73.976906,POINT (-73.976906 40.779995),WEST 76 STREET,COLUMBUS AVENUE,,Passing Too Closely,4338813,Box Truck,Sedan,3,1,1
12-08-20,22:50:00,BROOKLYN,11212.0,40.658737,-73.908905,POINT (-73.908905 40.658737),,,517 CHESTER STREET,Unspecified,4339042,Sedan,Sedan,2,0,0
12-08-20,14:30:00,,,40.680115,-73.7287,POINT (-73.7287 40.680115),LAURELTON PARKWAY,,,Driver Inattention/Distraction,4337741,Station Wagon/Sport Utility Vehicle,Sedan,3,1,1
12-08-20,7:00:00,BRONX,10454.0,40.81133,-73.92217,POINT (-73.92217 40.81133),,,383 EAST 141 STREET,Unspecified,4337597,Bike,,2,1,1
12-08-20,13:50:00,,,40.681046,-73.94346,POINT (-73.94346 40.681046),MACDONOUGH STREET,,,Unspecified,4337941,Sedan,,1,1,1
12-08-20,21:00:00,QUEENS,11432.0,40.71255,-73.802414,POINT (-73.802414 40.71255),,,162-14 85 AVENUE,Alcohol Involvement,4337904,Pick-up Truck,Sedan,3,0,0
12-08-20,16:00:00,BROOKLYN,11239.0,40.65082,-73.87055,POINT (-73.87055 40.65082),,,579 GATEWAY DRIVE,Unspecified,4339493,Sedan,Sedan,2,0,0
12-08-20,5:50:00,MANHATTAN,10001.0,40.744785,-73.989494,POINT (-73.989494 40.744785),,,28 WEST 27 STREET,Driver Inattention/Distraction,4341641,Station Wagon/Sport Utility Vehicle,Box Truck,1,1,1
12-08-20,8:15:00,BRONX,10463.0,40.87844,-73.90514,POINT (-73.90514 40.87844),,,5555 BROADWAY,Unspecified,4337631,Box Truck,,2,0,0
12-08-20,1:40:00,MANHATTAN,10001.0,40.745148,-73.98839,POINT (-73.98839 40.745148),,,15 WEST 28 STREET,Unspecified,4337832,Sedan,,3,1,1
12-08-20,11:35:00,,,40.63795,-74.14479,POINT (-74.14479 40.63795),RICHMOND TERRACE,MORNINGSTAR ROAD,,Driver Inattention/Distraction,4338204,Station Wagon/Sport Utility Vehicle,Sedan,1,0,0
12-08-20,2:47:00,BROOKLYN,11204.0,40.629364,-73.97997,POINT (-73.97997 40.629364),,,4702 18 AVENUE,Unspecified,4338116,Station Wagon/Sport Utility Vehicle,,3,1,1
12-08-20,13:40:00,BRONX,10460.0,40.841652,-73.87233,POINT (-73.87233 40.841652),MORRIS PARK AVENUE,ADAMS STREET,,Unspecified,4337855,Motorcycle,Sedan,1,0,0
12-08-20,12:50:00,BROOKLYN,11208.0,40.667213,-73.88259,POINT (-73.88259 40.667213),,,704 CLEVELAND STREET,Following Too Closely,4339490,Station Wagon/Sport Utility Vehicle,,Double Road Junction,1,1
12-08-20,17:15:00,BROOKLYN,11237.0,40.71353,-73.929634,POINT (-73.929634 40.71353),,,221 VARICK AVENUE,Pavement Slippery,4337749,Dump,,Tribble Road Junction,0,0
12-08-20,0:25:00,BROOKLYN,11211.0,40.709946,-73.955505,POINT (-73.955505 40.709946),RODNEY STREET,SOUTH 3 STREET,,Failure to Yield Right-of-Way,4337438,Bike,Station Wagon/Sport Utility Vehicle,Shopping Mall Road,0,0
12-08-20,17:23:00,BRONX,10459.0,40.81616,-73.8944,POINT (-73.8944 40.81616),BRUCKNER BOULEVARD,LAFAYETTE AVENUE,,Driver Inexperience,4337791,Box Truck,Station Wagon/Sport Utility Vehicle,Ghat Road Junction,1,1
12-08-20,18:00:00,BROOKLYN,11206.0,40.698265,-73.93399,POINT (-73.93399 40.698265),BUSHWICK AVENUE,JEFFERSON STREET,,Failure to Yield Right-of-Way,4337819,Sedan,Sedan,Parallel Road Junction,1,1
12-08-20,17:19:00,,,40.832573,-73.91052,POINT (-73.91052 40.832573),CLAY AVENUE,,,Passing or Lane Usage Improper,4338168,Moped,Station Wagon/Sport Utility Vehicle,Lake Road Junction,0,0
12-08-20,14:45:00,,,40.717754,-73.75815,POINT (-73.75815 40.717754),205 STREET,,,Failure to Yield Right-of-Way,4338487,Sedan,Sedan,4 Road Junction,0,0
12-08-20,0:00:00,BROOKLYN,11221.0,40.69666,-73.93109,POINT (-73.93109 40.69666),BUSHWICK AVENUE,SUYDAM STREET,,Alcohol Involvement,4337494,Sedan,Station Wagon/Sport Utility Vehicle,Double Road Junction,1,1
12-08-20,21:20:00,,,40.72545,-73.837776,POINT (-73.837776 40.72545),GRAND CENTRAL PKWY,,,Unspecified,4337891,Sedan,,Mall Road Junction,0,0
12-08-20,6:19:00,BRONX,10455.0,40.816586,-73.914024,POINT (-73.914024 40.816586),BROOK AVENUE,EAST 152 STREET,,Failure to Yield Right-of-Way,4337770,Taxi,Station Wagon/Sport Utility Vehicle,Double Road Junction,1,1
12-08-20,20:21:00,,,40.639977,-73.9262,POINT (-73.9262 40.639977),EAST 53 STREET,FOSTER AVENUE,,Failure to Yield Right-of-Way,4337982,Station Wagon/Sport Utility Vehicle,Van,Mall Road Junction,1,1
12-08-20,14:04:00,MANHATTAN,10014.0,40.737064,-74.002144,POINT (-74.002144 40.737064),WAVERLY PLACE,BANK STREET,,,4337682,,,3,0,0
12-08-20,15:50:00,,,40.568764,-74.11149,POINT (-74.11149 40.568764),HYLAN BOULEVARD,,,Unsafe Speed,4337793,Sedan,,5,0,0
12-08-20,5:30:00,,,40.6674,-73.773636,POINT (-73.773636 40.6674),BELT PARKWAY,,,Unspecified,4337598,Sedan,,3,1,1
12-08-20,12:30:00,,,40.87678,-73.883835,POINT (-73.883835 40.87678),EAST MOSHOLU PARKWAY SOUTH,,,Oversized Vehicle,4337895,Station Wagon/Sport Utility Vehicle,,2,1,1
12-08-20,16:25:00,BROOKLYN,11208.0,40.67481,-73.87081,POINT (-73.87081 40.67481),,,441 PINE STREET,Driver Inattention/Distraction,4339495,Sedan,,1,0,0
12-08-20,13:30:00,QUEENS,11385.0,40.69593,-73.90467,POINT (-73.90467 40.69593),GEORGE STREET,WYCKOFF AVENUE,,Unspecified,4342918,Bike,,3,0,0
12-08-20,12:55:00,QUEENS,11378.0,40.723213,-73.89412,POINT (-73.89412 40.723213),69 STREET,CALDWELL AVENUE,,Following Too Closely,4338223,Sedan,Sedan,4,1,1
12-08-20,11:00:00,QUEENS,11435.0,40.715668,-73.81291,POINT (-73.81291 40.715668),GRAND CENTRAL PARKWAY,SMEDLEY STREET,,Steering Failure,4337708,Sedan,Station Wagon/Sport Utility Vehicle,1,1,1
12-08-20,11:55:00,BROOKLYN,11212.0,40.6678,-73.91028,POINT (-73.91028 40.6678),,,500 ROCKAWAY AVENUE,Backing Unsafely,4339081,Station Wagon/Sport Utility Vehicle,E-Scooter,5,0,0
12-08-20,19:38:00,BROOKLYN,11232.0,40.65245,-74.013435,POINT (-74.013435 40.65245),2 AVENUE,44 STREET,,View Obstructed/Limited,4337939,Sedan,Station Wagon/Sport Utility Vehicle,2,1,1
12-08-20,11:25:00,BROOKLYN,11212.0,40.66255,-73.90893,POINT (-73.90893 40.66255),ROCKAWAY AVENUE,LIVONIA AVENUE,,Failure to Yield Right-of-Way,4337916,Station Wagon/Sport Utility Vehicle,,4,0,0
12-08-20,10:10:00,BROOKLYN,11238.0,40.67568,-73.97137,POINT (-73.97137 40.67568),,,401 FLATBUSH AVENUE,Following Too Closely,4338055,Sedan,Sedan,6,1,1
12-08-20,17:57:00,,,40.83829,-73.930016,POINT (-73.930016 40.83829),MAJOR DEEGAN EXPRESSWAY,,,Reaction to Uninvolved Vehicle,4337821,Taxi,Station Wagon/Sport Utility Vehicle,4,0,0
12-08-20,17:15:00,,,40.881634,-73.854126,POINT (-73.854126 40.881634),EAST 220 STREET,,,Driver Inattention/Distraction,4338022,Sedan,E-Scooter,2,1,1
12-08-20,20:30:00,,,40.672688,-73.73544,POINT (-73.73544 40.672688),LAURELTON PARKWAY,,,Unspecified,4337756,Sedan,Sedan,4,1,1
12-08-20,10:30:00,QUEENS,11378.0,40.72785,-73.92657,POINT (-73.92657 40.72785),57 AVENUE,43 STREET,,Driver Inattention/Distraction,4337648,Box Truck,Station Wagon/Sport Utility Vehicle,3,1,1
12-08-20,15:00:00,BROOKLYN,11220.0,40.637012,-74.01515,POINT (-74.01515 40.637012),6 AVENUE,62 STREET,,Driver Inattention/Distraction,4338074,Station Wagon/Sport Utility Vehicle,Sedan,2,0,0
12-08-20,7:30:00,QUEENS,11378.0,40.726734,-73.90805,POINT (-73.90805 40.726734),MAURICE AVENUE,55 ROAD,,Unspecified,4339260,Station Wagon/Sport Utility Vehicle,Motorcycle,3,0,0
12-08-20,15:00:00,,,,,,BROOKLYN QUEENS EXPRESSWAY RAMP,,,Driver Inattention/Distraction,4338453,Taxi,Sedan,4,1,1
12-08-20,15:40:00,BRONX,10472.0,40.82918,-73.871544,POINT (-73.871544 40.82918),GLEASON AVENUE,FTELEY AVENUE,,,4337997,,,1,0,0
12-08-20,14:20:00,QUEENS,11422.0,40.6722,-73.734604,POINT (-73.734604 40.6722),135 AVENUE,BROOKVILLE BOULEVARD,,Turning Improperly,4337738,Station Wagon/Sport Utility Vehicle,Sedan,4,1,1
12-08-20,23:25:00,BROOKLYN,11218.0,40.63646,-73.97609,POINT (-73.97609 40.63646),,,645 EAST 3 STREET,Unspecified,4338121,Sedan,Sedan,2,0,0
12-08-20,12:40:00,BRONX,10460.0,40.84271,-73.885666,POINT (-73.885666 40.84271),SOUTHERN BOULEVARD,EAST TREMONT AVENUE,,Failure to Keep Right,4337878,Sedan,E-Scooter,4,1,1
12-08-20,16:00:00,QUEENS,11378.0,,,,laurel hill blvd,54 road,,Driver Inattention/Distraction,4338071,Bike,Station Wagon/Sport Utility Vehicle,2,0,0
12-08-20,16:30:00,QUEENS,11358.0,40.757847,-73.78944,POINT (-73.78944 40.757847),NORTHERN BOULEVARD,192 STREET,,Failure to Yield Right-of-Way,4337745,Station Wagon/Sport Utility Vehicle,,4,1,1
12-08-20,2:05:00,,,,,,VANWYCK EXPRESSWAY,ROCKAWAY BOULEVARD,,Driver Inattention/Distraction,4337694,Station Wagon/Sport Utility Vehicle,,1,0,0
12-08-20,19:00:00,MANHATTAN,10013.0,40.720146,-74.00182,POINT (-74.00182 40.720146),,,50 HOWARD STREET,Unspecified,4339153,Pick-up Truck,Pick-up Truck,5,0,0
12-08-20,13:10:00,,,40.66955,-73.94497,POINT (-73.94497 40.66955),EASTERN PARKWAY,,,Driver Inattention/Distraction,4338188,Sedan,,3,1,1
12-08-20,18:50:00,QUEENS,11434.0,40.66696,-73.77078,POINT (-73.77078 40.66696),SOUTH CONDUIT AVENUE,BREWER BOULEVARD,,Following Too Closely,4337737,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,2,1,1
12-08-20,19:45:00,,,40.608776,-74.09113,POINT (-74.09113 40.608776),RICHMOND ROAD,CLOVE ROAD,,Driver Inattention/Distraction,4337795,Sedan,,1,0,0
12-08-20,17:37:00,,,40.78318,-73.94362,POINT (-73.94362 40.78318),FDR DRIVE,,,Pavement Slippery,4337726,Sedan,Station Wagon/Sport Utility Vehicle,3,0,0
12-08-20,17:00:00,,,40.676132,-73.921906,POINT (-73.921906 40.676132),PACIFIC STREET,,,Obstruction/Debris,4337917,Sedan,FDNY firet,2,1,1
12-08-20,7:15:00,STATEN ISLAND,10304.0,40.61026,-74.097496,POINT (-74.097496 40.61026),MILFORD DRIVE,CLOVE ROAD,,Driver Inexperience,4338418,Sedan,Sedan,4,0,0
12-08-20,11:10:00,MANHATTAN,10027.0,40.808815,-73.94474,POINT (-73.94474 40.808815),,,331 LENOX AVENUE,Passing or Lane Usage Improper,4337639,Station Wagon/Sport Utility Vehicle,Box Truck,2,1,1
12-08-20,22:00:00,BROOKLYN,11207.0,40.657753,-73.89612,POINT (-73.89612 40.657753),LINDEN BOULEVARD,WILLIAMS AVENUE,,Unspecified,4339502,Tractor Truck Diesel,Sedan,1,1,1
12-08-20,16:00:00,QUEENS,11356.0,40.78407,-73.849434,POINT (-73.849434 40.78407),118 STREET,15 AVENUE,,Unspecified,4337736,Sedan,,3,0,0
12-08-20,16:44:00,BRONX,10458.0,40.85814,-73.895744,POINT (-73.895744 40.85814),EAST 184 STREET,MARION AVENUE,,Unspecified,4338596,Sedan,Station Wagon/Sport Utility Vehicle,4,0,0
12-08-20,17:20:00,STATEN ISLAND,10304.0,40.63095,-74.076546,POINT (-74.076546 40.63095),BAY STREET,WILLIAM STREET,,Other Vehicular,4337948,Sedan,Bike,2,1,1
12-08-20,14:38:00,BRONX,10475.0,40.881187,-73.82623,POINT (-73.82623 40.881187),,,3301 MERRITT AVENUE,Unspecified,4339866,Box Truck,,3,1,1
12-08-20,3:03:00,BRONX,10451.0,40.81655,-73.91955,POINT (-73.91955 40.81655),EAST 149 STREET,COURTLANDT AVENUE,,Unspecified,4337771,Sedan,Station Wagon/Sport Utility Vehicle,1,0,0
12-08-20,7:00:00,BROOKLYN,11228.0,40.617653,-74.00659,POINT (-74.00659 40.617653),,,7719 14 AVENUE,Unspecified,4337685,Sedan,,2,0,0
12-08-20,0:30:00,,,40.77526,-73.81758,POINT (-73.81758 40.77526),149 STREET,,,Driver Inattention/Distraction,4337761,Sedan,Sedan,1,1,1
12-08-20,15:20:00,,,40.74457,-73.731575,POINT (-73.731575 40.74457),GRAND CENTRAL PKWY,,,Driver Inattention/Distraction,4337728,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,3,1,1
12-08-20,15:18:00,,,40.598904,-74.00712,POINT (-74.00712 40.598904),BELT PARKWAY,,,Following Too Closely,4338046,Sedan,Pick-up Truck,4,0,0
12-08-20,11:04:00,BROOKLYN,11238.0,40.676144,-73.971725,POINT (-73.971725 40.676144),,,346 FLATBUSH AVENUE,Driver Inattention/Distraction,4339735,Sedan,Box Truck,1,1,1
12-08-20,17:29:00,BROOKLYN,11208.0,40.68327,-73.88165,POINT (-73.88165 40.68327),HIGHLAND PLACE,RIDGEWOOD AVENUE,,Failure to Yield Right-of-Way,4339497,Station Wagon/Sport Utility Vehicle,,3,0,0
12-08-20,8:25:00,,,40.70025,-73.93774,POINT (-73.93774 40.70025),BEAVER STREET,,,Passing Too Closely,4337818,Station Wagon/Sport Utility Vehicle,,2,1,1
12-08-20,22:30:00,BROOKLYN,11236.0,40.64411,-73.89841,POINT (-73.89841 40.64411),,,934 EAST 99 STREET,Backing Unsafely,4339935,Station Wagon/Sport Utility Vehicle,Sedan,3,0,0
12-08-20,21:00:00,,,40.70145,-73.989624,POINT (-73.989624 40.70145),BROOKLYN QUEENS EXPRESSWAY,,,Unspecified,4337744,Sedan,Station Wagon/Sport Utility Vehicle,2,1,1
12-08-20,13:43:00,,,40.787064,-73.94194,POINT (-73.94194 40.787064),EAST 102 STREET,,,Backing Unsafely,4337714,Taxi,Station Wagon/Sport Utility Vehicle,1,1,1
12-08-20,18:05:00,,,40.709183,-73.956825,POINT (-73.956825 40.709183),BROOKLYN QUEENS EXPRESSWAY,,,Following Too Closely,4338455,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,3,1,1
12-08-20,18:15:00,,,40.834126,-73.916664,POINT (-73.916664 40.834126),EAST 167 STREET,,,Backing Unsafely,4339864,Bus,Station Wagon/Sport Utility Vehicle,2,0,0
12-08-20,4:21:00,QUEENS,11377.0,40.75428,-73.89751,POINT (-73.89751 40.75428),69 STREET,NORTHERN BOULEVARD,,Driver Inattention/Distraction,4337451,Taxi,Station Wagon/Sport Utility Vehicle,1,0,0
12-08-20,11:30:00,MANHATTAN,10038.0,40.712357,-74.0009,POINT (-74.0009 40.712357),,,1 POLICE PLAZA,View Obstructed/Limited,4338308,Station Wagon/Sport Utility Vehicle,,2,1,1
12-08-20,7:11:00,BRONX,10472.0,40.82428,-73.8748,POINT (-73.8748 40.82428),,,1591 BRUCKNER BOULEVARD,Unspecified,4337995,Sedan,,3,0,0
12-08-20,16:30:00,,,40.72227,-73.9411,POINT (-73.9411 40.72227),MEEKER AVENUE,,,Driver Inattention/Distraction,4337715,Taxi,Box Truck,1,1,1
12-08-20,12:55:00,BRONX,10457.0,40.85391,-73.89109,POINT (-73.89109 40.85391),,,4422 3 AVENUE,Alcohol Involvement,4337879,AMBULANCE,AMBULANCE,3,0,0
12-08-20,0:50:00,,,40.655334,-73.93077,POINT (-73.93077 40.655334),UTICA AVENUE,,,Unspecified,4337704,Sedan,,1,1,1
12-08-20,16:20:00,,,40.704494,-73.81743,POINT (-73.81743 40.704494),VAN WYCK EXPWY,,,Driver Inattention/Distraction,4337775,Station Wagon/Sport Utility Vehicle,Sedan,Double Road Junction,0,0
12-08-20,7:20:00,STATEN ISLAND,10312.0,40.563446,-74.169754,POINT (-74.169754 40.563446),RICHMOND AVENUE,DRUMGOOLE ROAD WEST,,Traffic Control Disregarded,4340073,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Tribble Road Junction,1,1
12-08-20,20:15:00,,,40.724876,-73.975174,POINT (-73.975174 40.724876),EAST 10 STREET,,,Unspecified,4337856,Taxi,,Shopping Mall Road,0,0
12-08-20,19:19:00,,,40.67798,-73.872116,POINT (-73.872116 40.67798),LIBERTY AVENUE,CONDUIT BOULEVARD,,Unspecified,4339498,Bike,Station Wagon/Sport Utility Vehicle,Double Road Junction,0,0
12-08-20,23:07:00,,,40.84506,-73.916855,POINT (-73.916855 40.84506),CROSS BRONX EXPY,,,Following Too Closely,4337820,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Mall Road Junction,1,1
12-08-20,9:30:00,BRONX,10451.0,40.8252,-73.91476,POINT (-73.91476 40.8252),COURTLANDT AVENUE,EAST 162 STREET,,Brakes Defective,4339290,Sedan,Sedan,3,1,1
12-08-20,11:00:00,QUEENS,11692.0,40.596294,-73.78466,POINT (-73.78466 40.596294),,,444 BEACH 54 STREET,Driver Inattention/Distraction,4337779,Sedan,Sedan,5,0,0
12-08-20,14:30:00,MANHATTAN,10002.0,40.71062,-73.98534,POINT (-73.98534 40.71062),,,299 SOUTH STREET,View Obstructed/Limited,4337957,Station Wagon/Sport Utility Vehicle,Van,3,0,0
12-08-20,20:48:00,,,40.76502,-73.9174,POINT (-73.9174 40.76502),36 STREET,,,Driver Inattention/Distraction,4337930,Moped,Station Wagon/Sport Utility Vehicle,2,1,1
12-08-20,11:30:00,BROOKLYN,11249.0,40.70996,-73.96771,POINT (-73.96771 40.70996),,,45 SOUTH 8 STREET,Unspecified,4337746,Sedan,,1,0,0
12-08-20,14:00:00,,,,,,GOWANUS RAMP,,,Unsafe Lane Changing,4338073,Station Wagon/Sport Utility Vehicle,Flat Bed,3,1,1
12-08-20,18:14:00,BROOKLYN,11238.0,40.686516,-73.9675,POINT (-73.9675 40.686516),CLINTON AVENUE,GREENE AVENUE,,Unsafe Speed,4338343,Sedan,Station Wagon/Sport Utility Vehicle,4,1,1
12-08-20,18:00:00,BROOKLYN,11201.0,40.687397,-73.995735,POINT (-73.995735 40.687397),WARREN STREET,CLINTON STREET,,Driver Inattention/Distraction,4338969,Sedan,,1,0,0
12-08-20,2:00:00,BROOKLYN,11210.0,40.636326,-73.95255,POINT (-73.95255 40.636326),,,588 EAST 26 STREET,Unspecified,4337707,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,5,0,0
12-08-20,0:00:00,BROOKLYN,11207.0,40.69003,-73.911,POINT (-73.911 40.69003),HALSEY STREET,CENTRAL AVENUE,,Driver Inattention/Distraction,4337815,Sedan,,2,1,1
12-08-20,11:50:00,,,40.62495,-74.14521,POINT (-74.14521 40.62495),,,1686 FOREST AVENUE,Driver Inattention/Distraction,4337757,Station Wagon/Sport Utility Vehicle,Pick-up Truck,4,1,1
12-08-20,18:45:00,,,40.66744,-73.777214,POINT (-73.777214 40.66744),BELT PARKWAY,,,Unspecified,4337876,Sedan,Station Wagon/Sport Utility Vehicle,6,0,0
12-08-20,20:20:00,MANHATTAN,10128.0,40.780552,-73.94427,POINT (-73.94427 40.780552),EAST 93 STREET,FDR DRIVE,,Unspecified,4337766,Sedan,Bike,4,0,0
12-08-20,5:49:00,QUEENS,11412.0,40.690224,-73.76124,POINT (-73.76124 40.690224),,,118-28 189 STREET,Traffic Control Disregarded,4337875,Taxi,,2,1,1
12-08-20,17:00:00,QUEENS,11691.0,40.610065,-73.74472,POINT (-73.74472 40.610065),,,820 CENTRAL AVENUE,Turning Improperly,4337789,Sedan,Station Wagon/Sport Utility Vehicle,4,1,1
12-08-20,12:46:00,BRONX,10459.0,40.820057,-73.90086,POINT (-73.90086 40.820057),EAST 161 STREET,WESTCHESTER AVENUE,,Oversized Vehicle,4337803,Box Truck,,3,0,0
12-08-20,16:30:00,,,40.73085,-73.91566,POINT (-73.91566 40.73085),LONG ISLAND EXPRESSWAY,,,Driver Inattention/Distraction,4337860,Sedan,Tow Truck / Wrecker,2,1,1
12-08-20,7:14:00,QUEENS,11101.0,40.74049,-73.92967,POINT (-73.92967 40.74049),36 STREET,48 AVENUE,,Driver Inattention/Distraction,4337611,Station Wagon/Sport Utility Vehicle,Tractor Truck Diesel,3,0,0
12-08-20,19:00:00,MANHATTAN,10036.0,40.759624,-73.99548,POINT (-73.99548 40.759624),WEST 42 STREET,10 AVENUE,,Unsafe Lane Changing,4337943,Station Wagon/Sport Utility Vehicle,Pick-up Truck,4,0,0
12-08-20,20:00:00,BROOKLYN,11209.0,40.623627,-74.0221,POINT (-74.0221 40.623627),81 STREET,6 AVENUE,,Aggressive Driving/Road Rage,4338070,Sedan,Sedan,1,1,1
12-08-20,10:30:00,QUEENS,11434.0,40.678917,-73.75949,POINT (-73.75949 40.678917),,,132-20 MERRICK BOULEVARD,Unspecified,4337869,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,4,0,0
12-08-20,13:42:00,,,40.67578,-74.0014,POINT (-74.0014 40.67578),WEST 9 STREET,HAMILTON AVENUE,,Driver Inattention/Distraction,4339851,Bike,,2,1,1
12-08-20,7:30:00,,,40.7423,-73.781235,POINT (-73.781235 40.7423),LONG ISLAND EXPRESSWAY,,,Reaction to Uninvolved Vehicle,4337681,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,4,1,1
12-08-20,14:23:00,QUEENS,11385.0,40.705196,-73.898544,POINT (-73.898544 40.705196),67 AVENUE,60 LANE,,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,4338006,Station Wagon/Sport Utility Vehicle,Bike,2,0,0
12-08-20,0:02:00,BRONX,10467.0,40.86789,-73.86729,POINT (-73.86729 40.86789),WHITE PLAINS ROAD,ARNOW AVENUE,,View Obstructed/Limited,4337852,Ambulance,Station Wagon/Sport Utility Vehicle,4,0,0
12-08-20,16:40:00,BROOKLYN,11238.0,40.675755,-73.97143,POINT (-73.97143 40.675755),FLATBUSH AVENUE,8 AVENUE,,Driver Inattention/Distraction,4337867,Bus,Station Wagon/Sport Utility Vehicle,1,1,1
12-08-20,22:00:00,STATEN ISLAND,10301.0,40.61242,-74.09936,POINT (-74.09936 40.61242),CLOVE ROAD,TIOGA STREET,,Unsafe Lane Changing,4339303,Sedan,,5,1,1
12-08-20,11:15:00,BRONX,10474.0,40.818726,-73.883736,POINT (-73.883736 40.818726),,,850 EDGEWATER ROAD,Unspecified,4337804,Station Wagon/Sport Utility Vehicle,Box Truck,3,0,0
12-08-20,17:15:00,QUEENS,11432.0,40.70576,-73.80167,POINT (-73.80167 40.70576),89 AVENUE,PARSONS BOULEVARD,,Unspecified,4337718,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,2,0,0
12-08-20,21:30:00,QUEENS,11379.0,40.72202,-73.88565,POINT (-73.88565 40.72202),74 STREET,ELIOT AVENUE,,Failure to Yield Right-of-Way,4338149,Sedan,,1,1,1
12-08-20,20:30:00,QUEENS,11433.0,40.69419,-73.78951,POINT (-73.78951 40.69419),,,109-43 BREWER BOULEVARD,Driver Inattention/Distraction,4338076,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,3,1,1
12-08-20,14:49:00,BROOKLYN,11208.0,40.67213,-73.876495,POINT (-73.876495 40.67213),MILFORD STREET,SUTTER AVENUE,,Traffic Control Disregarded,4339431,Station Wagon/Sport Utility Vehicle,Bike,2,0,0
12-08-20,15:55:00,MANHATTAN,10027.0,40.81938,-73.95934,POINT (-73.95934 40.81938),WEST 132 STREET,12 AVENUE,,Following Too Closely,4338653,Station Wagon/Sport Utility Vehicle,Sedan,4,1,1
12-08-20,19:45:00,QUEENS,11364.0,40.746502,-73.75388,POINT (-73.75388 40.746502),,,65-37 223 PLACE,Failure to Keep Right,4337733,Sedan,Sedan,2,0,0
12-08-20,23:10:00,STATEN ISLAND,10308.0,40.54101,-74.14711,POINT (-74.14711 40.54101),HYLAN BOULEVARD,WIMAN AVENUE,,Traffic Control Disregarded,4338251,Sedan,Station Wagon/Sport Utility Vehicle,1,1,1
12-08-20,12:30:00,,,40.73594,-73.85887,POINT (-73.85887 40.73594),HORACE HARDING EXPRESSWAY,99 STREET,,Driver Inattention/Distraction,4337765,Station Wagon/Sport Utility Vehicle,,3,0,0
12-08-20,15:40:00,,,40.865387,-73.893456,POINT (-73.893456 40.865387),EAST 194 STREET,,,Unspecified,4337822,Sedan,,4,1,1
12-08-20,16:47:00,MANHATTAN,10039.0,40.823505,-73.94144,POINT (-73.94144 40.823505),WEST 146 STREET,8 AVENUE,,Unspecified,4337915,Taxi,Sedan,2,1,1
12-08-20,13:35:00,QUEENS,11103.0,40.75705,-73.91283,POINT (-73.91283 40.75705),47 STREET,NEWTOWN ROAD,,Unspecified,4338606,Sedan,,3,1,1
12-08-20,10:30:00,BROOKLYN,11211.0,40.71286,-73.93688,POINT (-73.93688 40.71286),,,930 GRAND STREET,Passing Too Closely,4337748,Pick-up Truck,,1,0,0
